index,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,target
2177,354.91,2023-12-18 16:33:07,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.55,2024-11-04 08:09:08,2
2178,38.40999999999997,2023-04-11 16:06:20,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,2024-11-04 08:07:27,3
2179,53.52000000000001,2023-03-31 16:18:37,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,2024-11-04 08:08:36,0
2181,13.300000000000011,2023-06-06 16:36:30,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,2024-11-04 08:09:17,3
2182,189.65,2023-09-25 16:32:45,Debit,Charlotte,ATM,21.0,Student,60.0,1.0,8457.09,2024-11-04 08:11:01,1
2183,255.32,2023-09-13 16:14:04,Debit,Baltimore,ATM,80.0,Retired,27.0,1.0,6290.62,2024-11-04 08:07:29,1
2185,237.74,2023-06-12 18:51:29,Debit,Tucson,ATM,61.0,Doctor,152.0,1.0,11795.12,2024-11-04 08:10:26,3
2186,512.76,2023-04-11 16:37:54,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,2024-11-04 08:07:06,3
2187,151.37,2023-04-03 16:55:21,Debit,Baltimore,ATM,54.0,Engineer,53.0,1.0,8356.08,2024-11-04 08:08:41,3
2189,444.47,2023-01-16 16:15:57,Debit,San Jose,Online,57.0,Retired,61.00000000000001,1.0,6062.94,2024-11-04 08:10:42,0
2195,393.74,2023-12-04 18:11:56,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,2024-11-04 08:06:52,2
2196,58.94,,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,2024-11-04 08:08:38,2
2197,515.57,2023-01-02 17:26:34,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,2024-11-04 08:06:54,0
2198,332.15,2023-10-16 17:12:32,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,2024-11-04 08:07:16,2
2199,177.94,2023-09-26 16:08:25,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999978,2024-11-04 08:11:29,1
2200,68.68,2023-09-18 16:15:19,Debit,Sacramento,,49.0,Engineer,141.0,1.0,4718.51,2024-11-04 08:06:27,1
2202,240.03,2023-02-27 17:25:09,Debit,Atlanta,Online,33.0,Engineer,31.0,1.0,7807.73,2024-11-04 08:09:41,0
2203,168.34,2023-06-27 18:14:30,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,2024-11-04 08:11:10,3
2204,474.77,2023-10-06 18:26:45,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,2024-11-04 08:06:24,1
2205,451.7,2023-03-01 16:56:01,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,2024-11-04 08:10:51,0
2206,243.85,2023-12-20 16:41:44,Debit,Omaha,Branch,39.0,Engineer,43.000000000000014,1.0,4576.78,2024-11-04 08:08:53,2
2207,5.759999999999991,2023-08-28 17:13:52,Debit,Houston,Branch,38.0,,164.0,1.0,5859.79,2024-11-04 08:09:21,1
2208,435.08,2023-07-24 16:01:27,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,2024-11-04 08:11:15,1
2209,127.78,2023-04-25 16:41:32,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.6599999999994,2024-11-04 08:10:26,3
2211,545.87,2023-01-02 16:31:28,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,2024-11-04 08:09:44,0
2212,21.20999999999998,2023-12-04 16:20:16,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,2024-11-04 08:07:18,2
2216,114.15,2023-02-21 16:47:54,Debit,Atlanta,ATM,19.0,Student,52.0,1.0,1612.4,2024-11-04 08:08:38,0
2218,590.68,2023-09-25 16:56:21,Debit,Washington,Branch,27.0,Student,23.0,1.0,852.1999999999998,2024-11-04 08:09:15,1
2219,152.42,2023-10-23 16:45:37,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,2024-11-04 08:12:18,2
2221,615.16,2023-02-06 16:40:27,Debit,Boston,Online,26.0,Student,140.0,1.0,214.60999999999967,2024-11-04 08:06:37,0
2223,220.52,2023-06-07 16:07:22,Debit,Seattle,ATM,57.0,Retired,152.0,1.0,1793.0900000000001,2024-11-04 08:07:19,3
2224,281.47,2023-08-18 17:02:15,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,2024-11-04 08:11:13,1
2229,424.47,2023-02-27 16:05:35,Debit,Oklahoma City,Online,22.0,Student,116.0,1.0,5491.55,2024-11-04 08:08:43,0
2230,228.4,2023-01-05 16:22:12,Debit,Omaha,ATM,67.0,Doctor,116.0,1.0,9598.43,2024-11-04 08:09:36,0
2231,67.17000000000002,2023-07-03 18:03:48,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,2024-11-04 08:08:55,3
2232,284.89,2023-12-18 17:53:03,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,2024-11-04 08:06:51,2
2233,118.69,2023-02-13 18:36:21,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.3400000000001,2024-11-04 08:10:00,0
2234,221.33,2023-10-18 18:17:05,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.4300000000007,2024-11-04 08:09:51,2
2237,194.68,,Debit,Memphis,Online,32.0,Doctor,165.0,1.0,14494.18,2024-11-04 08:11:54,2
2238,433.53,2023-10-19 17:06:57,Debit,Philadelphia,Branch,38.0,Doctor,231.0,1.0,6368.32,2024-11-04 08:09:08,2
2239,178.26,2023-10-16 16:55:59,Debit,Oklahoma City,ATM,59.0,Retired,59.0,1.0,1137.1299999999997,2024-11-04 08:08:51,2
2241,237.0,2023-02-10 16:50:10,Debit,Tucson,Online,49.0,Doctor,115.0,1.0,14021.4,2024-11-04 08:08:13,0
2244,517.68,2023-04-05 17:52:24,Debit,Omaha,ATM,31.0,Doctor,24.0,1.0,11305.81,2024-11-04 08:08:06,3
2245,36.25,2023-11-27 18:28:57,Debit,Tucson,Branch,52.0,Doctor,76.0,1.0,193.0600000000004,2024-11-04 08:10:09,2
2246,46.53000000000003,2023-06-22 17:27:50,Debit,San Francisco,ATM,42.0,Engineer,34.0,1.0,4468.12,2024-11-04 08:07:22,3
2247,207.47,2023-10-02 18:57:19,Debit,Miami,ATM,53.0,Doctor,12.0,1.0,1688.9,2024-11-04 08:07:01,1
2248,199.7,2023-04-03 18:41:57,Debit,Indianapolis,ATM,43.0,Engineer,285.0,1.0,7574.45,2024-11-04 08:08:58,3
2251,20.060000000000002,2023-04-19 16:41:27,Debit,Memphis,ATM,27.0,Student,144.0,1.0,445.21000000000004,2024-11-04 08:10:01,3
2252,236.57,2023-09-01 17:51:34,Debit,Sacramento,ATM,79.0,Retired,112.0,1.0,3488.77,2024-11-04 08:06:31,1
2253,0.32000000000005,2023-08-04 17:44:36,Debit,Boston,ATM,39.0,Engineer,136.0,1.0,7158.58,2024-11-04 08:09:57,1
2254,14.279999999999973,2023-09-15 17:03:44,Debit,Phoenix,ATM,23.0,Student,81.0,1.0,1597.5100000000002,2024-11-04 08:07:23,1
2256,317.53,2023-02-24 18:25:34,Debit,Miami,Online,44.0,Engineer,104.0,1.0,6237.68,2024-11-04 08:06:39,0
2257,74.67000000000002,2023-05-15 17:37:32,Debit,Indianapolis,ATM,43.0,Engineer,283.0,1.0,3449.35,2024-11-04 08:11:01,3
2259,0.44999999999998863,2023-07-26 17:29:24,Debit,Kansas City,Branch,34.0,Engineer,172.0,1.0,8670.23,2024-11-04 08:10:09,1
2260,364.13,2023-02-03 16:06:00,Debit,Fort Worth,ATM,63.0,Doctor,61.00000000000001,1.0,8198.0,2024-11-04 08:10:23,0
2263,222.66,2023-06-28 16:05:19,Debit,Detroit,Online,39.0,Doctor,88.0,1.0,14466.38,2024-11-04 08:10:50,3
2264,638.24,2023-03-09 18:04:32,Debit,Phoenix,Branch,48.0,Engineer,64.0,1.0,5695.78,2024-11-04 08:11:49,0
2265,241.21,2023-09-25 16:37:04,Debit,Omaha,ATM,31.0,Engineer,108.0,1.0,1220.8599999999997,2024-11-04 08:09:16,1
2266,171.16,2023-09-28 16:33:08,Debit,New York,Online,51.0,Retired,42.0,1.0,6126.5,2024-11-04 08:11:02,1
2269,25.769999999999982,2023-10-02 16:32:31,Debit,Memphis,Online,68.0,Retired,18.0,1.0,4331.54,2024-11-04 08:06:40,1
2270,789.8,2023-07-10 16:04:39,Debit,Jacksonville,ATM,40.0,Doctor,94.0,1.0,13948.09,2024-11-04 08:07:32,3
2273,806.97,2023-03-07 17:48:05,Debit,Seattle,Online,25.0,Student,11.0,1.0,102.19999999999982,2024-11-04 08:08:53,0
2274,364.81,,Debit,Charlotte,Online,25.0,Student,53.0,1.0,1145.2299999999996,2024-11-04 08:07:19,2
2275,490.82,2023-06-01 18:04:35,Debit,Kansas City,ATM,26.0,Engineer,114.0,1.0,8704.27,2024-11-04 08:09:41,3
2277,311.28,2023-05-22 16:41:12,Debit,Atlanta,Branch,49.0,Doctor,198.0,1.0,135.96000000000004,2024-11-04 08:09:13,3
2278,85.03,2023-04-10 16:52:51,Debit,San Diego,ATM,51.0,Retired,48.0,1.0,4597.57,2024-11-04 08:06:59,3
2279,307.75,2023-04-12 17:54:47,Debit,Detroit,Branch,64.0,Doctor,63.0,1.0,1061.58,2024-11-04 08:10:03,3
2280,333.67,2023-07-06 18:09:06,Debit,Fort Worth,Online,36.0,Engineer,68.0,1.0,9238.08,2024-11-04 08:08:44,3
2282,372.08,2023-03-06 16:37:23,Debit,Houston,Branch,66.0,Doctor,63.0,1.0,13330.74,2024-11-04 08:12:15,0
2284,103.81,2023-09-27 16:39:38,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,1.0,7044.63,2024-11-04 08:11:54,1
2285,69.43,2023-02-06 17:38:53,Debit,Las Vegas,ATM,30.0,Engineer,162.0,1.0,9281.85,2024-11-04 08:08:31,0
2289,251.8,2023-04-03 16:14:34,Debit,Mesa,ATM,62.0,Doctor,102.0,1.0,11796.66,2024-11-04 08:10:15,0
2290,334.07,2023-08-11 17:27:16,Debit,New York,Branch,59.0,Engineer,200.0,1.0,7306.79,2024-11-04 08:10:28,1
2291,52.44,2023-09-06 18:56:24,Debit,Raleigh,Online,27.0,Student,87.0,1.0,3157.75,2024-11-04 08:09:31,1
2293,141.37,2023-07-21 16:54:10,Debit,Denver,Online,46.0,Engineer,77.0,1.0,1019.7700000000004,2024-11-04 08:11:41,1
2296,308.23,2023-04-17 16:12:22,Debit,Las Vegas,ATM,60.0,Retired,23.0,1.0,4150.63,2024-11-04 08:11:35,3
2297,111.41,2023-12-27 17:18:17,Debit,Chicago,Branch,21.0,Student,181.0,1.0,1204.1099999999997,2024-11-04 08:10:44,2
2298,675.49,2023-03-15 16:16:53,Debit,Charlotte,ATM,61.0,Retired,159.0,1.0,1893.0,2024-11-04 08:10:47,0
2299,29.720000000000027,2023-07-19 17:16:18,Debit,San Antonio,ATM,26.0,Student,38.0,1.0,1059.62,,1
2300,301.73,,Debit,Tucson,Online,67.0,Doctor,163.0,1.0,990.7399999999998,2024-11-04 08:07:10,2
2301,294.61,2023-09-28 18:53:02,Debit,Omaha,Branch,60.0,Retired,74.0,1.0,7375.59,2024-11-04 08:07:33,1
2303,381.52,2023-11-20 16:42:12,Debit,Seattle,Online,36.0,Doctor,79.0,1.0,5798.92,2024-11-04 08:11:07,2
2305,5.660000000000025,2023-12-04 18:43:37,Debit,Fresno,Branch,40.0,Engineer,33.0,1.0,5434.64,2024-11-04 08:11:43,2
2306,209.09,2023-11-07 18:44:46,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,1.0,9100.81,2024-11-04 08:06:31,2
2307,521.81,2023-11-16 17:26:37,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,1.0,4750.96,2024-11-04 08:07:27,2
2308,588.36,2023-01-09 16:08:44,Debit,Charlotte,Online,33.0,Engineer,134.0,1.0,8434.99,2024-11-04 08:10:22,0
2309,146.67,2023-10-31 16:05:00,Debit,Albuquerque,Online,20.0,Student,273.0,1.0,1569.75,2024-11-04 08:11:06,2
2311,57.34,2023-10-23 16:03:49,Debit,Atlanta,Online,27.0,Student,81.0,1.0,1100.6400000000003,2024-11-04 08:10:22,2
2312,294.77,2023-10-10 17:16:59,Debit,Philadelphia,Online,77.0,Retired,101.0,1.0,2272.17,2024-11-04 08:10:02,1
2314,162.59,2023-02-22 16:18:32,Debit,Indianapolis,Branch,64.0,Retired,19.0,1.0,7104.83,2024-11-04 08:08:46,0
2315,56.150000000000006,2023-12-28 18:53:29,Debit,Nashville,Branch,31.0,Doctor,77.0,1.0,13265.920000000002,2024-11-04 08:09:03,2
2316,524.55,2023-09-19 16:32:00,Debit,El Paso,ATM,39.0,Doctor,175.0,1.0,8292.75,2024-11-04 08:07:00,1
2317,535.4,2023-05-12 18:38:11,Debit,San Diego,Branch,23.0,Student,110.0,1.0,651.8400000000001,2024-11-04 08:08:50,3
2318,56.84,2023-08-14 17:29:30,Debit,Raleigh,ATM,45.0,Engineer,185.0,1.0,7977.78,2024-11-04 08:09:53,1
2319,135.94,2023-01-18 16:48:32,Debit,Houston,Branch,71.0,Retired,258.0,1.0,4710.21,2024-11-04 08:10:02,0
2322,802.89,2023-08-28 18:32:00,Debit,Chicago,ATM,19.0,Student,175.0,1.0,1973.63,2024-11-04 08:11:17,1
2323,193.16,2023-04-06 16:41:31,Debit,Charlotte,ATM,64.0,Retired,109.0,1.0,2304.56,2024-11-04 08:07:13,3
2325,20.170000000000016,2023-01-02 16:45:05,Debit,San Antonio,ATM,77.0,Retired,86.0,1.0,3869.37,2024-11-04 08:08:39,0
2327,273.24,2023-12-12 16:56:18,Debit,Fresno,Branch,51.0,Retired,173.0,1.0,2202.21,2024-11-04 08:10:05,2
2328,663.45,2023-12-12 17:20:46,Debit,Albuquerque,ATM,67.0,Retired,147.0,1.0,5897.29,2024-11-04 08:11:40,2
2329,343.86,2023-02-13 16:44:51,Debit,Charlotte,Branch,57.0,Engineer,70.0,1.0,3278.65,2024-11-04 08:09:48,0
2331,75.43,2023-08-14 16:01:57,Debit,Fresno,ATM,77.0,Retired,266.0,1.0,1441.8599999999997,2024-11-04 08:11:19,1
2333,86.79000000000002,2023-01-23 16:31:30,Debit,Fort Worth,Branch,33.0,Doctor,166.0,1.0,8795.37,2024-11-04 08:07:48,0
2335,14.100000000000023,2023-12-25 17:13:46,Debit,Louisville,Branch,45.0,Engineer,73.0,1.0,6949.21,2024-11-04 08:08:16,2
2337,606.27,2023-06-22 17:05:42,Debit,Louisville,Branch,29.0,Doctor,42.0,1.0,9668.78,2024-11-04 08:09:33,3
2338,4.470000000000027,2023-08-14 16:20:49,Debit,Baltimore,Branch,27.0,Student,132.0,1.0,1381.75,2024-11-04 08:10:24,1
2339,289.01,2023-08-28 16:41:21,Debit,Miami,Online,66.0,Retired,96.0,1.0,4226.26,2024-11-04 08:08:12,1
2340,338.69,2023-10-23 18:46:51,Debit,Virginia Beach,Branch,18.0,Student,169.0,1.0,1137.8899999999999,2024-11-04 08:06:32,2
2341,97.73000000000002,2023-05-29 17:55:23,Debit,Sacramento,Branch,69.0,Doctor,156.0,1.0,7885.21,2024-11-04 08:08:27,3
2344,284.17,2023-05-24 16:02:39,Debit,Memphis,ATM,51.0,Retired,189.0,1.0,3479.56,2024-11-04 08:08:05,3
2345,76.20999999999998,2023-01-10 16:41:42,Debit,Los Angeles,Branch,22.0,Student,69.0,1.0,664.9300000000003,2024-11-04 08:10:44,0
2347,584.51,2023-08-25 17:47:07,Debit,Denver,ATM,74.0,Retired,76.0,1.0,3254.56,2024-11-04 08:08:49,1
2348,432.18,2023-05-19 16:31:11,Debit,Las Vegas,Branch,18.0,Student,162.0,1.0,678.8299999999999,2024-11-04 08:08:30,3
2349,134.55,2023-10-09 16:44:50,Debit,San Jose,Online,59.0,Doctor,165.0,1.0,14852.42,2024-11-04 08:08:25,1
2350,61.66,2023-02-10 16:34:00,Debit,Sacramento,ATM,26.0,Student,86.0,1.0,5705.4,2024-11-04 08:06:48,0
2351,12.350000000000023,2023-02-06 18:39:50,Debit,Fresno,Branch,25.0,Student,22.0,1.0,1846.85,2024-11-04 08:11:12,0
2352,213.25,2023-02-23 17:30:07,Debit,San Francisco,Branch,25.0,Student,63.0,1.0,677.79,2024-11-04 08:08:03,0
2353,34.93000000000001,2023-10-16 16:11:52,Debit,Columbus,Branch,31.0,Engineer,72.0,1.0,2810.37,2024-11-04 08:11:12,2
2355,335.68,2023-11-06 17:20:40,Debit,Tucson,Online,24.0,Student,142.0,1.0,1188.9500000000003,2024-11-04 08:11:20,2
2356,423.96,2023-01-30 18:50:14,Debit,San Diego,ATM,43.0,Doctor,75.0,1.0,8374.38,2024-11-04 08:08:41,0
2358,220.82,2023-12-29 16:30:53,Debit,Louisville,Branch,42.0,Engineer,31.0,1.0,4298.13,2024-11-04 08:08:24,2
2360,406.12,2023-08-03 17:32:39,Debit,Houston,ATM,42.0,Doctor,106.0,1.0,10501.53,2024-11-04 08:11:29,1
2361,427.83,2023-05-10 17:02:51,Debit,Phoenix,ATM,47.0,Engineer,29.000000000000014,1.0,3293.06,2024-11-04 08:09:49,3
2363,21.899999999999977,2023-04-10 17:04:28,Debit,Phoenix,ATM,28.0,Student,30.0,1.0,1052.2700000000004,2024-11-04 08:11:15,3
2365,393.68,2023-09-18 16:40:55,Debit,San Diego,ATM,55.0,Doctor,141.0,1.0,10135.88,2024-11-04 08:07:00,1
2366,281.91,2023-01-12 17:10:03,Debit,Denver,Branch,25.0,Student,269.0,1.0,225.52999999999975,2024-11-04 08:07:24,0
2367,239.85,2023-01-26 16:17:52,Debit,Tucson,ATM,70.0,Retired,50.0,1.0,1477.63,2024-11-04 08:07:51,0
2368,237.84,2023-09-22 17:40:23,Debit,Nashville,Branch,26.0,Student,16.0,1.0,8932.39,2024-11-04 08:09:29,1
2370,196.49,2023-12-22 17:31:59,Debit,Oklahoma City,Branch,41.0,Engineer,65.0,1.0,7516.56,2024-11-04 08:09:30,2
2373,344.87,2023-08-28 17:59:32,Debit,Houston,Branch,58.0,Retired,25.0,1.0,7447.44,2024-11-04 08:11:21,1
2375,16.529999999999973,2023-07-24 17:07:27,Debit,Houston,ATM,21.0,Student,220.0,1.0,707.9499999999998,2024-11-04 08:08:29,1
2377,13.019999999999982,2023-06-14 16:24:08,Debit,Charlotte,Branch,51.0,Doctor,42.0,1.0,6076.45,2024-11-04 08:11:43,3
2378,199.02,2023-01-30 17:36:54,Debit,Memphis,ATM,22.0,Student,185.0,1.0,793.6300000000001,2024-11-04 08:08:22,0
2379,684.5,2023-07-31 18:52:14,Debit,Fort Worth,Branch,29.0,Doctor,76.0,1.0,6258.63,2024-11-04 08:10:14,1
2381,45.920000000000016,2023-06-19 17:25:35,Debit,Nashville,ATM,26.0,Student,23.0,1.0,544.5599999999995,2024-11-04 08:06:32,3
2382,761.73,2023-09-11 17:15:04,Debit,Columbus,ATM,19.0,Student,27.0,1.0,151.27999999999975,2024-11-04 08:09:23,1
2383,331.38,2023-05-30 17:13:38,Debit,Miami,ATM,42.0,Engineer,122.0,1.0,844.5500000000002,2024-11-04 08:08:38,3
2384,602.8,2023-03-20 17:25:15,Debit,Baltimore,Branch,60.0,Retired,173.0,1.0,7417.69,2024-11-04 08:10:57,0
2386,57.379999999999995,2023-02-13 18:27:34,Debit,Kansas City,Online,28.0,Student,86.0,1.0,899.5200000000004,2024-11-04 08:08:31,0
2390,136.31,2023-10-30 16:38:14,Debit,Nashville,Online,74.0,Retired,65.0,1.0,4384.95,2024-11-04 08:08:41,2
2391,4.389999999999986,2023-06-12 16:03:42,Debit,Philadelphia,ATM,26.0,Student,63.0,1.0,1429.6099999999997,2024-11-04 08:11:48,3
2392,429.25,2023-06-12 16:26:36,Debit,Seattle,Online,29.0,Engineer,107.0,1.0,5019.68,2024-11-04 08:08:36,3
2394,33.02999999999997,2023-08-10 16:58:10,Debit,Washington,Branch,21.0,Student,27.999999999999986,1.0,935.8800000000001,2024-11-04 08:09:57,1
2395,76.38999999999999,2023-02-27 16:28:23,Debit,Sacramento,Online,30.0,Doctor,80.0,1.0,11584.32,2024-11-04 08:10:59,0
2396,25.319999999999993,2023-03-07 17:49:13,Debit,Oklahoma City,ATM,19.0,Student,25.0,1.0,1642.3400000000001,2024-11-04 08:09:29,0
2397,330.91,2023-03-06 17:25:20,Debit,Kansas City,ATM,36.0,Engineer,27.999999999999986,1.0,6481.35,2024-11-04 08:11:10,0
2398,153.55,2023-11-08 17:53:52,Debit,Denver,Online,37.0,Doctor,16.0,1.0,5619.91,2024-11-04 08:07:38,2
2399,217.61,2023-02-28 17:34:08,Debit,Omaha,Online,27.0,Student,120.0,1.0,1661.1,2024-11-04 08:11:11,0
2402,68.49000000000001,2023-10-25 17:37:30,Debit,Nashville,Online,67.0,Retired,49.0,1.0,6683.31,2024-11-04 08:10:51,2
2404,470.62,2023-02-27 17:52:43,Debit,Tucson,Branch,57.0,Doctor,127.0,1.0,12470.62,2024-11-04 08:06:42,0
2405,385.35,2023-10-03 17:14:49,Debit,Miami,Branch,38.0,Doctor,269.0,1.0,5184.13,2024-11-04 08:12:12,1
2406,74.72,2023-07-25 18:58:19,Debit,Phoenix,Online,26.0,Student,132.0,1.0,165.75,2024-11-04 08:10:19,1
2408,275.87,2023-08-28 18:27:59,Debit,Seattle,ATM,25.0,Student,112.0,1.0,1697.58,2024-11-04 08:07:09,1
2410,206.25,2023-10-03 16:22:49,Debit,Baltimore,ATM,74.0,Retired,56.0,1.0,3651.07,2024-11-04 08:07:59,1
2411,116.75999999999999,2023-01-16 16:55:13,Debit,Philadelphia,ATM,51.0,Engineer,212.0,1.0,4480.43,2024-11-04 08:07:09,0
2412,91.5,2023-03-27 16:26:42,Debit,Omaha,ATM,47.0,Doctor,77.0,1.0,667.6599999999999,2024-11-04 08:07:56,0
2413,489.31,2023-04-03 16:34:10,Debit,Louisville,Branch,43.0,Engineer,36.0,1.0,5595.22,2024-11-04 08:12:22,0
2416,315.13,2023-12-05 16:04:34,Debit,Omaha,Branch,30.0,Engineer,143.0,1.0,6570.94,2024-11-04 08:07:21,2
2417,28.379999999999995,2023-10-03 16:39:18,Debit,Tucson,Branch,45.0,Doctor,260.0,1.0,8892.62,2024-11-04 08:09:52,1
2418,456.05,2023-03-17 17:03:03,Debit,Detroit,Branch,68.0,Doctor,20.0,1.0,11729.51,2024-11-04 08:10:37,0
2419,277.22,2023-08-17 17:10:25,Debit,Kansas City,Branch,35.0,Doctor,41.0,1.0,12104.51,2024-11-04 08:07:27,1
2420,54.84,2023-05-08 16:48:31,Debit,Kansas City,Online,52.0,Retired,124.0,1.0,3495.51,2024-11-04 08:11:44,3
2422,133.06,2023-02-03 17:00:39,Debit,Las Vegas,Online,35.0,Engineer,143.0,1.0,8843.44,2024-11-04 08:09:53,0
2425,468.32,2023-06-08 16:20:29,Debit,Fresno,Online,69.0,Retired,152.0,1.0,4710.04,2024-11-04 08:06:47,3
2427,245.62,2023-12-15 17:01:58,Debit,San Antonio,Branch,23.0,Student,127.0,1.0,1879.8199999999997,2024-11-04 08:08:30,2
2429,83.59999999999997,2023-12-29 18:29:23,Debit,San Jose,ATM,47.0,Doctor,192.0,1.0,13899.24,2024-11-04 08:09:19,2
2433,157.56,2023-04-11 17:06:47,Debit,Indianapolis,Branch,43.0,Doctor,159.0,1.0,7541.16,2024-11-04 08:07:45,3
2434,230.3,2023-02-24 16:57:24,Debit,Colorado Springs,Online,46.0,Engineer,24.0,1.0,8356.88,2024-11-04 08:08:21,0
2435,305.92,2023-12-06 16:42:18,Debit,El Paso,ATM,72.0,Retired,88.0,1.0,1445.4700000000003,2024-11-04 08:08:28,2
2437,116.32999999999998,2023-02-17 16:37:06,Debit,Fresno,Branch,27.0,Student,144.0,1.0,1696.15,2024-11-04 08:08:42,0
2440,219.44,2023-07-20 18:13:07,Debit,Washington,Online,42.0,Engineer,23.0,1.0,4207.27,2024-11-04 08:09:38,1
2441,61.620000000000005,2023-10-09 16:01:25,Debit,Miami,Online,57.0,Doctor,19.0,1.0,8365.37,2024-11-04 08:12:02,1
2442,58.77000000000001,2023-07-13 16:35:37,Debit,Memphis,Online,27.0,Engineer,191.0,1.0,7261.7,2024-11-04 08:06:39,1
2443,538.13,2023-09-07 17:44:26,Debit,,ATM,62.0,Retired,165.0,1.0,5008.59,2024-11-04 08:12:13,1
2444,177.05,2023-08-29 16:22:40,Debit,Philadelphia,Branch,24.0,Student,235.0,1.0,4287.82,2024-11-04 08:06:55,1
2446,719.76,2023-03-30 17:50:23,Debit,San Francisco,Branch,19.0,Student,190.0,1.0,690.5200000000004,2024-11-04 08:11:25,0
2447,163.22,2023-04-06 18:06:12,Debit,Miami,Online,26.0,Student,217.0,1.0,1788.27,2024-11-04 08:07:56,3
2448,242.85,2023-10-23 16:19:39,Debit,,Online,42.0,Engineer,93.0,1.0,4672.8,2024-11-04 08:10:22,2
2450,56.52000000000001,2023-12-04 16:08:59,Debit,Omaha,ATM,42.0,Engineer,152.0,1.0,6911.2,2024-11-04 08:08:50,2
2451,195.8,2023-02-28 17:37:48,Debit,Raleigh,Online,39.0,Doctor,186.0,1.0,12027.68,2024-11-04 08:06:59,0
2453,190.9,2023-10-09 16:17:07,Debit,,Online,28.0,Student,40.0,1.0,101.25,2024-11-04 08:10:27,1
2454,106.99000000000001,2023-11-24 17:00:27,Debit,Omaha,Branch,38.0,Engineer,152.0,1.0,5771.4,2024-11-04 08:10:43,2
2458,430.83,2023-08-14 16:09:21,Debit,Los Angeles,Branch,18.0,Student,292.0,1.0,941.4899999999998,2024-11-04 08:07:49,1
2459,235.34,2023-10-16 16:13:57,Debit,Washington,Branch,26.0,Student,68.0,1.0,566.8299999999999,2024-11-04 08:12:01,2
2461,337.99,2023-03-02 16:41:57,Debit,Colorado Springs,ATM,70.0,Doctor,115.0,1.0,9038.63,2024-11-04 08:06:36,0
2463,213.33,2023-08-28 16:41:57,Debit,Omaha,ATM,52.0,Retired,161.0,1.0,5400.44,2024-11-04 08:12:15,1
2464,54.52000000000004,2023-03-02 17:32:19,Debit,Indianapolis,Branch,32.0,Doctor,164.0,1.0,6980.98,2024-11-04 08:09:06,0
2468,768.94,2023-10-11 17:36:16,Debit,Indianapolis,Branch,64.0,Retired,53.0,1.0,6860.18,2024-11-04 08:07:37,2
2469,179.62,2023-11-15 16:00:38,Debit,Tucson,Online,24.0,Student,119.0,1.0,409.2600000000002,2024-11-04 08:11:42,2
2470,425.91,2023-03-24 16:34:27,Debit,Jacksonville,ATM,23.0,Student,47.0,1.0,383.5799999999999,2024-11-04 08:07:14,0
2471,263.34,2023-03-08 17:43:41,Debit,Denver,ATM,64.0,Retired,55.0,1.0,2411.02,2024-11-04 08:11:16,0
2473,11.019999999999982,2023-07-31 17:49:23,Debit,Austin,Online,42.0,Doctor,42.0,1.0,7879.66,2024-11-04 08:07:22,1
2474,865.17,2023-12-07 17:13:16,Debit,Houston,Branch,24.0,Student,161.0,1.0,9297.5,2024-11-04 08:10:13,2
2475,152.0,2023-12-18 18:11:24,Debit,Albuquerque,ATM,51.0,Engineer,63.0,1.0,7531.43,2024-11-04 08:07:25,2
2476,270.39,2023-06-12 17:30:53,Debit,Jacksonville,ATM,25.0,Student,104.0,1.0,899.1499999999996,2024-11-04 08:07:39,3
2477,246.41,2023-05-26 17:10:40,Debit,Detroit,ATM,54.0,Retired,23.0,1.0,1431.6,2024-11-04 08:12:12,3
